Date,anomaly_score_AT,prediction_AT,recon_close_AT,recon_log_ret_AT,anomaly_score_TranAD,prediction_TranAD,recon_close_TranAD,recon_log_ret_TranAD
2017-09-05,2.540716818904028e-35,0.0,5.046267986297607,-0.023914262652397156,0.00306143332272768,0.0,4.015092849731445,-0.025198981165885925
2017-09-06,2.0009421031786928e-40,0.0,5.045032978057861,-0.00024494255194440484,0.0019199058879166842,0.0,4.015561580657959,0.00011689255916280672
2017-09-07,3.2192724664972328e-37,0.0,5.0683913230896,0.004619384650141001,0.000506244832649827,0.0,4.035862445831299,0.00504273222759366
2017-09-08,7.980906235529338e-30,0.0,4.9916157722473145,-0.015263906680047512,0.0015574785647913814,0.0,3.9701921939849854,-0.016405586153268814
2017-09-11,3.2536684554602267e-28,0.0,5.139705657958984,0.029236065223813057,0.001366195734590292,0.0,4.0947113037109375,0.0308816097676754
2017-09-12,3.725044581803405e-24,0.0,5.159578323364258,0.0038589411415159702,0.0007650756160728633,0.0,4.11213493347168,0.004246349446475506
2017-09-13,2.118319882369903e-17,0.0,5.184542655944824,0.004826742690056562,0.0011718239402398467,0.0,4.131801128387451,0.004770948085933924
2017-09-14,2.7527585766407014e-10,0.0,5.162242889404297,-0.004310434218496084,0.0016633323393762112,0.0,4.111420154571533,-0.004944831132888794
2017-09-15,0.01682557351887226,1.0,5.462368965148926,0.056511443108320236,0.011852522380650043,0.0,4.3552374839782715,0.05761055648326874
2017-09-18,0.0036800841335207224,1.0,5.671236515045166,0.03752441704273224,0.004863508976995945,0.0,4.5314202308654785,0.03965634107589722
2017-09-19,7.976603200177124e-08,0.0,5.6695237159729,-0.00030206615338101983,0.0025895352009683847,0.0,4.53640604019165,0.0010995849734172225
2017-09-20,4.444408036041736e-11,0.0,5.630261421203613,-0.006949210539460182,0.0008099352708086371,0.0,4.501604080200195,-0.007701425813138485
2017-09-21,6.971719312964808e-10,0.0,5.493492126464844,-0.02459179051220417,0.0048103490844368935,0.0,4.382518768310547,-0.02681019902229309
2017-09-22,4.756438637593986e-14,0.0,5.448113441467285,-0.008294777013361454,0.001878639217466116,0.0,4.335972785949707,-0.010677623562514782
2017-09-25,1.139350018775076e-07,0.0,5.226882457733154,-0.04145439714193344,0.030295154079794884,0.0,4.162808895111084,-0.04075589403510094
2017-09-26,1.0555874513514755e-14,0.0,5.25160551071167,0.004718889947980642,0.007291389629244804,0.0,4.183150768280029,0.004874605685472488
2017-09-27,1.8336036361924317e-24,0.0,5.356010913848877,0.01968577317893505,0.0011133496882393956,0.0,4.27587366104126,0.02192382700741291
2017-09-28,1.0973267036394993e-30,0.0,5.357572078704834,0.00029141356935724616,0.0024744849652051926,0.0,4.278073310852051,0.0005143058369867504
2017-09-29,1.3307772693602819e-34,0.0,5.443181037902832,0.015852587297558784,0.0016093815211206675,0.0,4.355515956878662,0.017940262332558632
2017-10-02,2.382207389352189e-43,0.0,5.450106143951416,0.0012715394841507077,0.0023254593834280968,0.0,4.36494255065918,0.0021620094776153564
2017-10-03,2.1019476964872256e-44,0.0,5.463252544403076,0.0024091245140880346,0.0015478400746360421,0.0,4.376701354980469,0.002690398134291172
2017-10-04,0.0,0.0,5.506786346435547,0.007937026210129261,0.0009649385465309024,0.0,4.413550853729248,0.008384335786104202
2017-10-05,1.2345439470701638e-42,0.0,5.506877899169922,1.6742322259233333e-05,0.0015691547887399793,0.0,4.413183212280273,-8.349709241883829e-05
2017-10-06,2.7293513942310074e-37,0.0,5.52626371383667,0.003514055395498872,0.0020323623903095722,0.0,4.428455352783203,0.0034546605311334133
2017-10-09,6.344654796976143e-37,0.0,5.640419960021973,0.020446516573429108,0.0012787069426849484,0.0,4.526053428649902,0.021799679845571518
2017-10-10,2.693583556766545e-25,0.0,5.739857196807861,0.017475798726081848,0.0029764100909233093,0.0,4.611683368682861,0.0187425184994936
2017-10-11,3.555484702153556e-35,0.0,5.797514915466309,0.009994964115321636,0.001413595862686634,0.0,4.665481090545654,0.01159817073494196
2017-10-12,2.6498237020300824e-35,0.0,5.803462505340576,0.0010254490189254284,0.00173436279874295,0.0,4.669930458068848,0.000953169830609113
2017-10-13,2.328549219783988e-31,0.0,5.902882099151611,0.016985930502414703,0.0014573275111615658,0.0,4.752132415771484,0.017449229955673218
2017-10-16,5.694953756449719e-34,0.0,5.996848106384277,0.015793249011039734,0.0005581704899668694,0.0,4.829422950744629,0.016133584082126617
2017-10-17,1.776629525268534e-32,0.0,5.997245788574219,6.636993930442259e-05,0.0010096877813339233,0.0,4.823739051818848,-0.0011774488957598805
2017-10-18,1.5723847507261966e-34,0.0,5.995290279388428,-0.0003260532976128161,0.0024926746264100075,0.0,4.820120334625244,-0.0007505098474211991
2017-10-19,1.7889979005037335e-31,0.0,6.0054802894592285,0.0016981667140498757,0.004050858784466982,0.0,4.826992988586426,0.001424960559234023
2017-10-20,1.8750210472946488e-32,0.0,5.984241008758545,-0.003542922670021653,0.0010365948546677828,0.0,4.807286739349365,-0.00409108167514205
2017-10-23,5.558738664937882e-33,0.0,5.978636264801025,-0.0009368886821903288,0.000857096049003303,0.0,4.807473659515381,3.8841440982650965e-05
2017-10-24,1.4491976309620998e-31,0.0,6.037410736083984,0.009782807901501656,0.003551506670191884,0.0,4.855012893676758,0.009839941747486591
2017-10-25,7.322087360530484e-26,0.0,5.899188995361328,-0.02316051907837391,0.009457018226385117,0.0,4.727848052978516,-0.02654147520661354
2017-10-26,1.2906367610674335e-26,0.0,5.957739353179932,0.009876174852252007,0.005945698358118534,0.0,4.779974937438965,0.010965101420879364
2017-10-27,2.8224468070164417e-31,0.0,6.129214286804199,0.028375694528222084,0.0021262560039758682,0.0,4.920551300048828,0.0289852824062109
2017-10-30,1.3834858219012727e-35,0.0,6.186376094818115,0.009282913990318775,0.0019134485628455877,0.0,4.970500946044922,0.010100052691996098
2017-10-31,7.111569549274505e-34,0.0,6.269474506378174,0.01334302593022585,0.001272309455089271,0.0,5.041762351989746,0.01423492282629013
2017-11-01,9.392113049827615e-37,0.0,6.2819366455078125,0.0019856810104101896,0.0016196058131754398,0.0,5.0577616691589355,0.003168378258123994
2017-11-02,2.6196961307933925e-32,0.0,6.25412130355835,-0.004437700845301151,0.0030583306215703487,0.0,5.035984039306641,-0.004315097816288471
2017-11-03,1.2270571901159164e-32,0.0,6.331359386444092,0.012274155393242836,0.0006912281969562173,0.0,5.10584831237793,0.013777817599475384
2017-11-06,8.031290086315187e-32,0.0,6.363316059112549,0.0050347032956779,0.0014181043952703476,0.0,5.130364418029785,0.004790093284100294
2017-11-07,2.1364280687776845e-32,0.0,6.431621551513672,0.010677061975002289,0.0008074071956798434,0.0,5.188438415527344,0.011255965568125248
2017-11-08,7.885498223960102e-30,0.0,6.356794357299805,-0.011702540330588818,0.002059387508779764,0.0,5.125361919403076,-0.012231575325131416
2017-11-09,1.0963800081815714e-17,0.0,6.253077507019043,-0.01645049639046192,0.011377586983144283,0.0,5.046483993530273,-0.015509349294006824
2017-11-10,8.752910251658879e-16,0.0,6.554958343505859,0.04714798927307129,0.02507215365767479,0.0,5.28045129776001,0.04531972482800484
2017-11-13,3.8536398810952044e-32,0.0,6.462921619415283,-0.014140372164547443,0.004997665528208017,0.0,5.2088704109191895,-0.01364839356392622
2017-11-14,1.945898819240321e-38,0.0,6.509113311767578,0.00712191266939044,0.0016133385943248868,0.0,5.250511646270752,0.007962536998093128
2017-11-15,1.8879245794339676e-37,0.0,6.401151180267334,-0.01672539860010147,0.0024704188108444214,0.0,5.15538215637207,-0.01828436553478241
2017-11-16,8.533907647738136e-43,0.0,6.448963642120361,0.0074415989220142365,0.0016089238924905658,0.0,5.19932222366333,0.00848698802292347
2017-11-17,0.0,0.0,6.4437432289123535,-0.0008099980768747628,0.0010083852102980018,0.0,5.201436996459961,0.00040668778819963336
2017-11-20,2.802596928649634e-45,0.0,6.52161169052124,0.012011947110295296,0.00030268827686086297,0.0,5.267904281616211,0.012697631493210793
2017-11-21,5.97793924880967e-42,0.0,6.580122947692871,0.008931928314268589,0.0017266778741031885,0.0,5.316391468048096,0.00916216429322958
2017-11-22,1.5760403828261218e-41,0.0,6.558432102203369,-0.003301877761259675,0.0013989608269184828,0.0,5.302855491638184,-0.0025493234861642122
2017-11-24,1.6394366244949048e-33,0.0,6.618611812591553,0.009133970364928246,0.004242706578224897,0.0,5.350508213043213,0.00894608162343502
2017-11-27,1.2436621145824046e-30,0.0,6.547298908233643,-0.010832924395799637,0.001730877673253417,0.0,5.289500713348389,-0.011467602103948593
2017-11-28,1.365050085321977e-22,0.0,6.456295967102051,-0.013996767811477184,0.0013109922874718904,0.0,5.201821327209473,-0.016715018078684807
2017-11-29,0.00041008295374922454,1.0,6.051426410675049,-0.0647619366645813,0.04693438857793808,0.0,4.862469673156738,-0.06746233254671097
2017-11-30,1.2892228542358292e-24,0.0,6.173799514770508,0.020020809024572372,0.013848185539245605,0.0,4.947676658630371,0.017371753230690956
2017-12-01,2.5856127392468296e-17,0.0,6.091602802276611,-0.013403390534222126,0.006183210760354996,0.0,4.868420124053955,-0.016148654744029045
2017-12-04,1.1553441225942152e-07,0.0,5.779691696166992,-0.05256087705492973,0.02099529840052128,0.0,4.618688106536865,-0.052658744156360626
2017-12-05,5.304197636668562e-10,0.0,5.813908100128174,0.005902627017349005,0.008975568227469921,0.0,4.627008438110352,0.0017997757531702518
2017-12-06,7.327238375722544e-25,0.0,5.862902641296387,0.00839197263121605,0.012649096548557281,0.0,4.646637439727783,0.004233428277075291
2017-12-07,1.3450207665516192e-32,0.0,5.942642688751221,0.013508983887732029,0.00293319346383214,0.0,4.718746185302734,0.015399182215332985
2017-12-08,2.288468473392657e-34,0.0,5.931526184082031,-0.001872400171123445,0.0032184047158807516,0.0,4.715305805206299,-0.0007294368115253747
2017-12-11,1.6844172831711042e-34,0.0,6.025275707244873,0.015681665390729904,0.0017731036059558392,0.0,4.791634559631348,0.01605762541294098
2017-12-12,9.884065637704493e-33,0.0,5.924468040466309,-0.016872355714440346,0.002527154516428709,0.0,4.707554817199707,-0.01770271360874176
2017-12-13,2.4847517653199785e-36,0.0,5.792359828948975,-0.02255103923380375,0.0017675893614068627,0.0,4.599424839019775,-0.02323748543858528
2017-12-14,9.10844001811131e-44,0.0,5.804185390472412,0.0020393328741192818,0.0013241549022495747,0.0,4.604591369628906,0.0011227944632992148
2017-12-15,0.0,0.0,5.951138019561768,0.02500317431986332,0.0011763100046664476,0.0,4.732592582702637,0.02741934172809124
2017-12-18,0.0,0.0,6.1323137283325195,0.029989657923579216,0.0017735647270455956,0.0,4.892348766326904,0.03319939225912094
2017-12-19,0.0,0.0,6.0888261795043945,-0.007116909138858318,0.001726208720356226,0.0,4.848123073577881,-0.009080789983272552
2017-12-20,0.0,0.0,6.113675594329834,0.004072817508131266,0.0014292288105934858,0.0,4.864566802978516,0.003385987365618348
2017-12-21,0.0,0.0,6.093840599060059,-0.003249658038839698,0.0021194089204072952,0.0,4.839746952056885,-0.0051151965744793415
2017-12-22,0.0,0.0,6.081690788269043,-0.001995891099795699,0.0012127477675676346,0.0,4.823728561401367,-0.003315116511657834
2017-12-26,0.0,0.0,6.148575782775879,0.010937769897282124,0.003675766522064805,0.0,4.872348308563232,0.010028855875134468
2017-12-27,0.0,0.0,6.147082328796387,-0.00024286942789331079,0.003525650827214122,0.0,4.866543292999268,-0.001192112802527845
2017-12-28,3.363116314379561e-44,0.0,6.159151554107666,0.0019615108612924814,0.0035395100712776184,0.0,4.870240688323975,0.0007593667251057923
2017-12-29,1.2246580061458881e-32,0.0,6.053761005401611,-0.017259394749999046,0.0018417718820273876,0.0,4.781478404998779,-0.018393555656075478
2018-01-02,9.872239857731195e-27,0.0,6.219906330108643,0.027075227349996567,0.0008648778311908245,0.0,4.91629695892334,0.02780591882765293
2018-01-03,2.4797903323428387e-16,0.0,6.5931501388549805,0.05827651917934418,0.011993618682026863,0.0,5.2144856452941895,0.05888481065630913
2018-01-04,9.91908502053813e-22,0.0,6.629795551300049,0.005542511586099863,0.0021252548322081566,0.0,5.244077205657959,0.005658778361976147
2018-01-05,3.1981971702376644e-25,0.0,6.685920238494873,0.008429952897131443,0.0017147182952612638,0.0,5.288206100463867,0.008379712700843811
2018-01-08,6.976795024123911e-23,0.0,6.87738037109375,0.028234045952558517,0.0038088741712272167,0.0,5.446883678436279,0.029564522206783295
2018-01-09,3.3932536982390153e-32,0.0,6.879356861114502,0.00028734345687553287,0.002908905502408743,0.0,5.44745397567749,0.0001045718599925749
2018-01-10,1.5047900373396986e-34,0.0,6.9323835372924805,0.007678546477109194,0.002623151522129774,0.0,5.484886169433594,0.006848073564469814
2018-01-11,2.475816329386065e-34,0.0,6.9481706619262695,0.002274723257869482,0.0012659564381465316,0.0,5.488937854766846,0.0007384260534308851
2018-01-12,3.616896246378107e-34,0.0,6.9230828285217285,-0.0036173604894429445,0.0010258322581648827,0.0,5.461897373199463,-0.0049387202598154545
2018-01-16,7.262626101852037e-32,0.0,6.842764377593994,-0.011669482104480267,0.0017028177389875054,0.0,5.392110347747803,-0.012859337031841278
2018-01-17,4.622551178549507e-34,0.0,6.97667121887207,0.019380120560526848,0.0015913393581286073,0.0,5.50607442855835,0.020914969965815544
2018-01-18,5.123332434986437e-35,0.0,6.973477840423584,-0.0004577728104777634,0.00047930271830409765,0.0,5.497742176055908,-0.0015145124634727836
2018-01-19,3.034809351772661e-34,0.0,7.134878158569336,0.02288108691573143,0.0009370137704536319,0.0,5.632606029510498,0.024234697222709656
2018-01-22,2.094996807688666e-37,0.0,7.239709377288818,0.01458606868982315,0.0005189917283132672,0.0,5.717146396636963,0.014897638000547886
2018-01-23,4.88735910077038e-37,0.0,7.386598587036133,0.020086243748664856,0.001259214710444212,0.0,5.835822582244873,0.020545534789562225
2018-01-24,1.967556671733601e-37,0.0,7.302535057067871,-0.01144565362483263,0.0006534745916724205,0.0,5.762492656707764,-0.012644955888390541
2018-01-25,1.8264900673670673e-35,0.0,7.321188926696777,0.002551068551838398,0.0004856309969909489,0.0,5.776512622833252,0.002430029446259141
2018-01-26,6.304777266782282e-34,0.0,7.518265724182129,0.02656272053718567,0.0010430568363517523,0.0,5.936262607574463,0.02727970853447914
2018-01-29,1.1191064510506308e-30,0.0,7.618390083312988,0.013229595497250557,0.0002837269566953182,0.0,6.024016380310059,0.014674343168735504
2018-01-30,1.2986780424381951e-24,0.0,7.509671688079834,-0.014373362995684147,0.002712006215006113,0.0,5.931818962097168,-0.015423239208757877
2018-01-31,9.769911163036738e-25,0.0,7.598785400390625,0.011796718463301659,0.0009310190798714757,0.0,6.007031440734863,0.01259972807019949
2018-02-01,1.958807699375953e-10,0.0,7.460888862609863,-0.018313853070139885,0.010695639997720718,0.0,5.872873783111572,-0.02258646860718727
2018-02-02,4.69047378715004e-09,0.0,7.266942501068115,-0.02633877657353878,0.004370075650513172,0.0,5.715499401092529,-0.027162382379174232
2018-02-05,0.047980744391679764,1.0,6.694318771362305,-0.08207662403583527,0.027900641784071922,0.0,5.265539646148682,-0.08199803531169891
2018-02-06,0.0013916934840381145,1.0,7.043633460998535,0.05086485669016838,0.08465740829706192,1.0,5.487409591674805,0.04127272218465805
2018-02-07,3.937403869426298e-17,0.0,7.1362833976745605,0.013068043626844883,0.002752498956397176,0.0,5.583919525146484,0.017434563487768173
2018-02-08,1.3455502073059667e-14,0.0,6.80950403213501,-0.04687274992465973,0.02585502713918686,0.0,5.348045825958252,-0.04315967485308647
2018-02-09,3.702183823178426e-14,0.0,7.240013599395752,0.06130393221974373,0.06192365661263466,0.0,5.680919647216797,0.06038182973861694
2018-02-12,9.021940902280903e-23,0.0,7.1269025802612305,-0.015746450051665306,0.008236996829509735,0.0,5.5914225578308105,-0.015879470854997635
2018-02-13,8.282705355975273e-28,0.0,7.261477470397949,0.01870662532746792,0.0061411177739501,0.0,5.70271635055542,0.019708767533302307
2018-02-14,3.653267923485536e-30,0.0,7.514664649963379,0.034273192286491394,0.007452946621924639,0.0,5.901086330413818,0.03419392928481102
2018-02-15,8.649094381505636e-41,0.0,7.661675930023193,0.019374314695596695,0.006028109695762396,0.0,6.018130779266357,0.0196402408182621
2018-02-16,6.165713243029195e-44,0.0,7.593402862548828,-0.008950874209403992,0.0019434014102444053,0.0,5.9589128494262695,-0.009888581931591034
2018-02-20,0.0,0.0,7.744070053100586,0.019647661596536636,0.003575403243303299,0.0,6.079692363739014,0.02006603591144085
2018-02-21,1.401298464324817e-45,0.0,7.5304856300354,-0.0279679112136364,0.0032788303215056658,0.0,5.90393590927124,-0.029334716498851776
2018-02-22,0.0,0.0,7.556578159332275,0.0034589585848152637,0.00036096671829000115,0.0,5.924843788146973,0.003535141237080097
2018-02-23,0.0,0.0,7.6683268547058105,0.014679791405797005,0.0017226027557626367,0.0,6.010347843170166,0.01432815007865429
2018-02-26,0.0,0.0,7.692372798919678,0.003130946308374405,0.0016467978712171316,0.0,6.026171684265137,0.0026292658876627684
2018-02-27,0.0,0.0,7.684114933013916,-0.0010741580044850707,0.0027984431944787502,0.0,6.019073963165283,-0.0011784433154389262
2018-02-28,0.0,0.0,7.5725178718566895,-0.014629618264734745,0.002099823672324419,0.0,5.922423362731934,-0.016187578439712524
2018-03-01,2.58665683529718e-41,0.0,7.287440776824951,-0.03837333247065544,0.0037959725596010685,0.0,5.69136905670166,-0.03979501873254776
2018-03-02,1.53189948119989e-41,0.0,7.414177894592285,0.01724167726933956,0.0033390645403414965,0.0,5.798251628875732,0.018605634570121765
2018-03-05,1.401298464324817e-45,0.0,7.394233703613281,-0.002693758113309741,0.0016436176374554634,0.0,5.77648401260376,-0.0037612912710756063
2018-03-06,0.0,0.0,7.579516887664795,0.02474914863705635,0.0018014279194176197,0.0,5.931997299194336,0.026565754786133766
2018-03-07,0.0,0.0,7.5802202224731445,9.266164124710485e-05,0.0021584038622677326,0.0,5.918426990509033,-0.002290277974680066
2018-03-08,0.0,0.0,7.570436000823975,-0.0012914572143927217,0.002161781769245863,0.0,5.905187129974365,-0.0022395227570086718
2018-03-09,0.0,0.0,7.693724632263184,0.0161542147397995,0.003499759826809168,0.0,6.001681327819824,0.01620851270854473
2018-03-12,0.0,0.0,7.822710990905762,0.01662600226700306,0.0010732583468779922,0.0,6.100393772125244,0.016313614323735237
2018-03-13,0.0,0.0,7.766578197479248,-0.0072013819590210915,0.0017703312914818525,0.0,6.056832790374756,-0.0071660783141851425
2018-03-14,0.0,0.0,7.800454616546631,0.0043522994965314865,0.0017111038323491812,0.0,6.085504531860352,0.004722589626908302
2018-03-15,0.0,0.0,7.824975490570068,0.0031386439222842455,0.0009869608329609036,0.0,6.102166652679443,0.002734264126047492
2018-03-16,0.0,0.0,7.866764545440674,0.005326227284967899,0.0015584735665470362,0.0,6.130937576293945,0.004703716840595007
2018-03-19,1.7493585820876724e-39,0.0,7.5998711585998535,-0.03451554849743843,0.002986920066177845,0.0,5.9020094871521,-0.03805471956729889
2018-03-20,1.5201285740995616e-41,0.0,7.8474931716918945,0.032063018530607224,0.0017080336110666394,0.0,6.102185249328613,0.033353932201862335
2018-03-21,8.50588167845164e-43,0.0,7.828039169311523,-0.0024822393897920847,0.0010134470649063587,0.0,6.077232837677002,-0.004097542725503445
2018-03-22,6.445797493326425e-38,0.0,7.644045352935791,-0.02378513477742672,0.00178431230597198,0.0,5.921476364135742,-0.025963833555579185
2018-03-23,4.545901255653091e-35,0.0,7.389602184295654,-0.033853162080049515,0.004161262419074774,0.0,5.713677406311035,-0.03572302684187889
2018-03-26,9.744465903064006e-35,0.0,7.723663330078125,0.0442148819565773,0.006864485330879688,0.0,5.9676971435546875,0.04349833354353905
2018-03-27,6.239959161766185e-15,0.0,7.166743755340576,-0.07483736425638199,0.023012306541204453,0.0,5.534698009490967,-0.07532408088445663
2018-03-28,2.847241625967376e-28,0.0,7.04758358001709,-0.016766643151640892,0.007652889005839825,0.0,5.4376678466796875,-0.01768672838807106
2018-03-29,8.577441007979546e-27,0.0,7.348670959472656,0.041834596544504166,0.005052320193499327,0.0,5.68852424621582,0.04510063678026199
2018-04-02,6.133504821754633e-20,0.0,7.04150390625,-0.04269777983427048,0.011947889812290668,0.0,5.435344219207764,-0.045527972280979156
2018-04-03,9.003917181262183e-33,0.0,7.168746471405029,0.017908979207277298,0.0030797701328992844,0.0,5.534276962280273,0.018038054928183556
2018-04-04,2.4669453423955233e-15,0.0,7.205358028411865,0.005094053689390421,0.014604209922254086,0.0,5.54428768157959,0.0018072075909003615
2018-04-05,2.067940711613466e-31,0.0,7.068582534790039,-0.019165104255080223,0.0029514427296817303,0.0,5.416204452514648,-0.023372774943709373
2018-04-06,2.1529330380207864e-32,0.0,6.86961030960083,-0.02855256199836731,0.002939942991361022,0.0,5.248054504394531,-0.03153771162033081
2018-04-09,6.841139102833757e-42,0.0,6.906228065490723,0.005316202063113451,0.0010980303632095456,0.0,5.273807048797607,0.004895053803920746
2018-04-10,4.934573890707955e-38,0.0,7.268717288970947,0.05115635693073273,0.0036663427017629147,0.0,5.572143077850342,0.05502716824412346
2018-04-11,6.497540719381312e-41,0.0,7.228364944458008,-0.005567170679569244,0.0034838425926864147,0.0,5.532940864562988,-0.007060225121676922
2018-04-12,1.478369879862682e-42,0.0,7.472099781036377,0.033163245767354965,0.000996750546619296,0.0,5.740346431732178,0.03680003806948662
2018-04-13,1.3814000261314047e-41,0.0,7.385316848754883,-0.011682198382914066,0.0019530253484845161,0.0,5.662720680236816,-0.013615096919238567
2018-04-16,8.648631953012409e-40,0.0,7.394873142242432,0.0012931168312206864,0.0027166844811290503,0.0,5.659671306610107,-0.0005386763368733227
2018-04-17,2.1019476964872256e-44,0.0,7.574763774871826,0.024035103619098663,0.0007374713895842433,0.0,5.8003997802734375,0.024561045691370964
2018-04-18,3.3563912027895733e-38,0.0,7.55171012878418,-0.003048202721402049,0.0009135365253314376,0.0,5.7729692459106445,-0.004740350414067507
2018-04-19,2.7261899474665896e-30,0.0,7.354047775268555,-0.026523161679506302,0.00329577480442822,0.0,5.606717586517334,-0.02922103926539421
2018-04-20,9.531688206275979e-40,0.0,7.3525896072387695,-0.00019833334954455495,0.0018305882113054395,0.0,5.5926408767700195,-0.0025140007492154837
2018-04-23,7.602983599452616e-37,0.0,7.218640327453613,-0.01838591881096363,0.0025130980648100376,0.0,5.481883525848389,-0.02000291459262371
2018-04-24,1.6969724402973535e-42,0.0,7.143069744110107,-0.010523964650928974,0.006639801897108555,0.0,5.426637172698975,-0.01012914627790451
2018-04-25,1.2482612577374395e-39,0.0,7.0155792236328125,-0.01800936460494995,0.006485439836978912,0.0,5.3150434494018555,-0.020778443664312363
2018-04-26,3.31337021889603e-41,0.0,7.264261245727539,0.034833360463380814,0.008142486214637756,0.0,5.5072808265686035,0.03552980720996857
2018-04-27,6.305843089461677e-44,0.0,7.298391342163086,0.004687217064201832,0.000741913914680481,0.0,5.532979965209961,0.0046556610614061356
2018-04-30,1.494344682355985e-41,0.0,7.264748573303223,-0.004620410036295652,0.0009681598749011755,0.0,5.503454685211182,-0.00535067543387413
2018-05-01,3.045803487520921e-38,0.0,7.339462757110596,0.01023188792169094,0.0016894342843443155,0.0,5.548338413238525,0.008122418075799942
2018-05-02,1.5244626355463678e-35,0.0,7.3269124031066895,-0.0017114378279075027,0.001277450006455183,0.0,5.528962135314941,-0.0034983453806489706
2018-05-03,5.3379052108018074e-36,0.0,7.527401924133301,0.026995746418833733,0.0002163313765777275,0.0,5.688996315002441,0.028533611446619034
2018-05-04,5.6887767144372806e-36,0.0,7.7137980461120605,0.024460703134536743,0.001540912315249443,0.0,5.831403732299805,0.024723896756768227
2018-05-07,3.5703537837491724e-38,0.0,8.002508163452148,0.036744337528944016,0.0038063034880906343,0.0,6.053388595581055,0.03736039251089096
2018-05-08,0.0,0.0,8.062577247619629,0.007478239480406046,0.002257252810522914,0.0,6.094161033630371,0.0067127966322004795
2018-05-09,0.0,0.0,8.228854179382324,0.020413527265191078,0.002740380819886923,0.0,6.215060234069824,0.019644351676106453
2018-05-10,0.0,0.0,8.370171546936035,0.01702740788459778,0.02257082238793373,0.0,6.2987165451049805,0.013370621018111706
2018-05-11,0.0,0.0,8.21484375,-0.01873166672885418,0.019279176369309425,0.0,6.157836437225342,-0.022620540112257004
2018-05-14,0.0,0.0,8.241341590881348,0.003220213809981942,0.0030752969905734062,0.0,6.1637749671936035,0.0009638842311687768
2018-05-15,0.0,0.0,7.94962215423584,-0.03603854775428772,0.002818907145410776,0.0,5.935582160949707,-0.037724196910858154
2018-05-16,8.407790785948902e-45,0.0,7.96504545211792,0.0019383124308660626,0.0013487535761669278,0.0,5.938070774078369,0.00041902571683749557
2018-05-17,4.3492100437249347e-41,0.0,8.015789985656738,0.006350518204271793,0.0007940447540022433,0.0,5.972150802612305,0.005722688045352697
2018-05-18,1.711191427025245e-36,0.0,7.961988925933838,-0.006734262220561504,0.0012138752499595284,0.0,5.9297919273376465,-0.007117960602045059
2018-05-21,5.277060978058885e-32,0.0,7.910017967224121,-0.006548960693180561,0.0028414777480065823,0.0,5.88877534866333,-0.0069410670548677444
2018-05-22,1.639519203260036e-43,0.0,7.863705635070801,-0.005872122012078762,0.001518236007541418,0.0,5.858256816864014,-0.0051957773976027966
2018-05-23,2.4487284287521524e-39,0.0,8.012030601501465,0.01868618093430996,0.0034353623632341623,0.0,5.980848789215088,0.020710386335849762
2018-05-24,0.0,0.0,8.016732215881348,0.0005864700651727617,0.0026744231581687927,0.0,5.985660552978516,0.0008041282999329269
2018-05-25,0.0,0.0,8.063079833984375,0.005764737259596586,0.002498629270121455,0.0,6.028219223022461,0.007084964774549007
2018-05-29,0.0,0.0,8.04306697845459,-0.002484941156581044,0.0014536657836288214,0.0,6.019036293029785,-0.0015244599198922515
2018-05-30,2.2420775429197073e-44,0.0,8.172273635864258,0.01593661680817604,0.002338085090741515,0.0,6.118036270141602,0.0163140669465065
2018-05-31,1.401298464324817e-45,0.0,8.151220321655273,-0.0025794131215661764,0.0030181678012013435,0.0,6.105800628662109,-0.002002117456868291
2018-06-01,9.778321668567741e-37,0.0,8.307826042175293,0.019030215218663216,0.004472969099879265,0.0,6.226302623748779,0.01954348385334015
2018-06-04,6.544360320731171e-36,0.0,8.521768569946289,0.025425996631383896,0.002707134932279587,0.0,6.389752388000488,0.025912724435329437
2018-06-05,8.647412823348446e-42,0.0,8.531770706176758,0.0011731067206710577,0.002775080967694521,0.0,6.402666091918945,0.0020191946532577276
2018-06-06,3.335160410016281e-40,0.0,8.541287422180176,0.0011148240882903337,0.0037996084429323673,0.0,6.407292366027832,0.0007221940322779119
2018-06-07,0.0,0.0,8.477198600769043,-0.0075315264984965324,0.0035838617477566004,0.0,6.371390342712402,-0.0056191058829426765
2018-06-08,5.605193857299268e-45,0.0,8.46469783782959,-0.001475836499594152,0.010183770209550858,0.0,6.377706527709961,0.0009908907813951373
2018-06-11,1.5414283107572988e-44,0.0,8.42202091217041,-0.005054564215242863,0.007884054444730282,0.0,6.352911472320557,-0.0038952052127569914
2018-06-12,0.0,0.0,8.479660987854004,0.00682073412463069,0.010246161371469498,0.0,6.421759605407715,0.010778923518955708
2018-06-13,0.0,0.0,8.476378440856934,-0.0003871718072332442,0.0038109486922621727,0.0,6.431443214416504,0.0015068029752001166
2018-06-14,4.203895392974451e-45,0.0,8.608821868896484,0.015504173003137112,0.0062095713801681995,0.0,6.557518005371094,0.019413292407989502
2018-06-15,3.181087643863767e-41,0.0,8.564759254455566,-0.005131409503519535,0.012662026099860668,0.0,6.5368123054504395,-0.003162702778354287
2018-06-18,1.8459259828999957e-37,0.0,8.564990043640137,2.6898860596702434e-05,0.004106160718947649,0.0,6.545076847076416,0.001263571553863585
